comment,rate_class
這個遊戲通關獎勵不太可能支持玩家有繼續玩下去的欲望。一個以天為單位和一筆可能對平民來說有點巨大的錢，我想除了絕症或者急需用錢的人或許會拼一下，又或者哪種對人生有其他追求的或道士類有技能的，正常點的人估計對這種靈異類搏命遊戲估計是要多遠就跑多遠，又不是無限類的強制參加，第一次參加是不知道，第二次還去，呵呵！說完缺點說優點，小說把驚悚和恐怖氣氛控制的還不錯，雖然聖母倒是也算是平衡了（話說淩晨一點多躲被子裡面看的），另外一個一個副本逐漸推進，不算突兀。作者君文筆開始不算好，bug也有，不過看在這類小說比較少，加之寫的還算可以暫時5星，推薦大半夜看(≧▽≦)，呀，有我的快遞了，我去拿一下！,positive
咦，看到有評論說主角能為救陌生人不要命，馬去看。這年頭，這網路氛圍，可真難得了= =,positive
最愛的一本娛樂書，字裡行間都能看出作者對香港電影深深的愛，帶我們回到那個香港電影的黃金時代，讓我開始理解了那個童年時帶給我們無數快樂的東方好萊塢，仙草，推薦！,positive
"聯繫到<a href=""/name/蠱真人"" target='_blank'>《蠱真人》</a>一直活的好好的，說明上面的人根本不怕你反社會，只怕你反政府。",positive
寫鬼超級仙草，寫人超級毒草。這個作者，是寫恐怖文的天才，但是從前受小白流小說毒害太深。早點改掉這個缺點，能更上一層樓,positive
斷更七年後悍然複出，書評區不知道多少都是七年前的老書友再見，由此可看這本書的人氣之旺了，竅姐V5~我月萌萌噠~ <br>情節文筆屬上乘之流，中有蘿莉養成，扮男裝“勾引”（？？？）手下精靈妹子，玩弄公主感情等等領紳士們獸血沸騰的故事，被自己養大的蘿莉推到，想想看還有點小興奮呢！ <br>（覺得楔子長看不進去的可以跳看，影響不大的，吸引我入坑的是救小蘿莉調戲公主的那段！）,positive
放出來了又,positive
傭兵天下，在我們面前構造了一個全新也是全面的大陸。一本書下來，一張完整的地圖仿佛在我面前緩緩展在那個世界，每個人有血有肉的我們活著。我們好像跟隨者書中的角色一起生活一樣，因為他們的歡笑而開心，也因為他們的不幸而悲傷，有好幾次都無法抑制的哭的稀裡嘩啦，也有很多時候笑的肚子痛，這是其他任何一部小說都沒辦法給我的。裡面無數章節讓人開懷大笑，綠兒的學飛經歷，艾米的精明算計，等等…但也有很多章節讓我潸然淚下，池寒楓將軍的慷慨赴死，林河大人感動三界的事蹟，以及大青山夫婦對友情和愛情的堅定，但說實話，我不喜歡這樣悲情的結局，太虐心了……,positive
傭兵天下，在我們面前構造了一個全新也是全面的大陸。一本書下來，一張完整的地圖仿佛在我面前緩緩展在那個世界，每個人有血有肉的我們活著。我們好像跟隨者書中的角色一起生活一樣，因為他們的歡笑而開心，也因為他們的不幸而悲傷，有好幾次都無法抑制的哭的稀裡嘩啦，也有很多時候笑的肚子痛，這是其他任何一部小說都沒辦法給我的。裡面無數章節讓人開懷大笑，綠兒的學飛經歷，艾米的精明算計，等等…但也有很多章節讓我潸然淚下，池寒楓將軍的慷慨赴死，林河大人感動三界的事蹟，以及大青山夫婦對友情和愛情的堅定，但說實話，我不喜歡這樣悲情的結局，太虐心了……,positive
最具仙味的修真文，至今無人可超越，古代篇不落窠臼，天地不仁以萬物為芻狗，風閑真人仙氣十足。現代篇格局開闊，改變世界讓人眼前一亮。往事皆去不言悔，此身盡付一笑中的氣度實在讓人著迷。教主的成神之作。,positive
"第1套書單<a href=""/name/山水情的書單"" target='_blank'>《山水情的書單》</a>，書單作者：山水情。 <br>代表性評論：被譽為最具超脫出塵意味的網路仙俠小說之一，文字優美洗練堪稱一絕，其直指本心絕不為外物所動的理念更使作品具備巨大的感染力。",positive
風閑真人，最有仙人氣度的出世人物。 <br>玉之靈，門派利益為主的法寶。——完全不像其他書中的老爺爺，一副給主角當孫子的模樣。,positive
焚燒殘軀謝師恩，我輩都是無情人。 <br>此語近十年至今記憶猶新,positive
"荊柯守的<a href=""/name/風起紫羅峽"" target='_blank'>《風起紫羅峽》</a>，分為古代篇和現代篇，古代篇未能完全。兩篇都很喜歡，私以為現代篇更好。“殺妻證道荊柯守”出於古代篇，“教主”亦因此成名。兩篇故事都著重描繪了作者眼中的修行者，古代篇中風閑的心唯大道，現代篇中劉得宜的出入紅塵、舉重若輕，都頗顯道士風采。 <br>仙俠文的這種核心基準是：修行者（或求長生，或求大道）的道德是與普通人不同的，是在所有外殼包裹之下的絕對利己主義的內核。表現出來，就是犧牲一切的信念，就是漠視一切外物、一切非我道德從而出入自如的行事風格，就是絕對自閉自洽的價值觀念體系。這種風格，我僅在<a href=""/name/蠱真人"" target='_blank'>《蠱真人》</a>、<a href=""/name/劍出華山"" target='_blank'>《劍出華山》</a>見到過。",positive
分為古代篇和現代篇，古代篇未能完全，遺憾，然大成若缺，或許這份殘缺反而更吸引人追尋。 <br>古代篇修道求真，最具超凡脫俗意味，風閑真人可謂最具非人感的修道之人，幾無可超越，太上忘情，道心堅定，除此之外，北星子，龍成，為各自執念，負泰山而超北海，意志堅定，不得不讓人敬佩。 <br>現代篇格局開闊，劉得宜出入紅塵、舉重若輕，都頗顯道士風采，西藏一行，叩問大道，更是深刻體現出凡人至非凡的心靈歷程，而玉之靈一語驚醒夢中人，紅塵萬丈，天資縱橫者不計其數，唯有人求道，何來道求人，不可不謂之諷刺！ <br>往事皆去不言悔，此身盡付一笑中。,positive
"最具超脫出塵意味的網路仙俠小說。前半部寫出古典仙俠風格，後半部分寫現代修道路，從人到仙的心路描寫轉變極其到位，看後會有強烈的感受，這TMD才是真正的修真呀 。作者將修真者 天地不仁,以萬物為芻狗的仙道韻味表現得淋漓盡致，在網路小說中可謂獨樹一幟，文字情節雕琢考究，不愧是教主的成名作，從此江湖上留傳著這麼一個諢號：殺妻證道荊柯守……",positive
"霞飛的書，與貓姐一樣都習慣走無敵流路線，不過卻比貓姐多了不少猥瑣搞笑和惡意賣萌的段子，使得許多衝突的橋段平添了幾分卡通劇的喜感（或許還有幾分溫馨的治癒感？）。喜歡的人看起來會樂不可支，不喜歡的人眼中就會是毒草了。PS：不知是否是我審美疲勞的緣故，總感覺本書中的都市女性形象沒有<a href=""/name/同居萬歲"" target='_blank'>《同居萬歲》</a>時候那麼驚豔了。【為褒獎女性老司機，點顆仙草表示支持】",positive
你們都這麼高調的嘛？,positive
疾風知勁艸，板蕩識誠臣，宅男YY系，幻大熟堪勝？,positive
求求你們不要再舉報了,positive
先給5星好評，幻疾風是我最喜歡的作者！高端玩家反復看了快10遍了！,positive
回頭看看，其實大飛不就是你我麼？偶爾猥瑣偶爾裝逼，發點小財一定要藏著捏著，帶點被迫害心理，帶點仇富心理，大部分時間自私自利，被人捧一下立馬上天。看自己人不爽，看美國人日本人更不爽。這就是一個普普通通的小市民。可能有人不能忍受主角居然和大部分普通人一個德行，但高大上的主角咱們不是已經見得太多了麼？,positive
大煙缸是我很喜歡的一個作者。一方面他寫的書是無敵流的，看起來讓人感覺很爽，從頭到尾沒啥苦大仇深或者懸樑刺股的感覺，雖然說起來男主一直沒有那種真正的天下無敵，一直有威脅在環繞，可是他卻有一種氣質，讓人感覺跟著他一起逗比，那麼什麼問題都能解決；另一方面他的小說中每個比較重要的配角都是個性鮮明，有血有肉的，從頭看下來幾乎看不到什麼nc情節，每一步走下來都不讓人感覺突兀，其實說起來男主就是那樣一個沒有霸氣也沒有意志的普通人，加上他生活中摸爬滾打中獲得的智慧，以及王老菊一般的視角，造就了一個不一樣的神話。,positive
這本書是純爽文，主要講的就是 曾經的網癮少年，如今的搬磚漢子兼網癮治療專家大飛哥在英雄無敵背景的遊戲中一路裝逼一路打臉，最終艸翻全世界的故事，輕鬆搞笑，自帶吐槽，不管主角還是配角，全是逗逼，不帶腦子去看真的很歡樂，認真你就輸了，是我個人仙草。,positive
"（二狗，癩蛤蟆。天神下凡。桃花）。<a href=""/name/宗教裁判所"" target='_blank'>《宗教裁判所》</a><a href=""/name/天神下凡"" target='_blank'>《天神下凡》</a>前期實在大愛，開篇就精才豔豔，讓我眼前一亮，恢弘的設定，晦澀的氛圍。有個關於聶衛平的評價很適合大總管：五十步前天下無敵。之後嘛，沒有了……因為烽火特別擅長小故事塑造人物，所以小劇情往往很精彩，能描寫出特別讓人印象深刻的人物，總管長於人物細節雕琢，卻疏於故事大局設計，往往靈感耗盡，小說就難以為繼，為確保作品品質，不得不太監。哪怕擼管，也要擼得文藝，擼得風雅。烽火每本書，都有種溫潤的風雅，哪怕是裝逼，也帶著種高雅的味道。偶爾在壓抑的時候，還會想到陳二狗一書中，那種人如怒犬般拼搏的驕傲。",positive
"（二狗，癩蛤蟆。天神下凡。桃花）。<a href=""/name/宗教裁判所"" target='_blank'>《宗教裁判所》</a><a href=""/name/天神下凡"" target='_blank'>《天神下凡》</a>前期實在大愛，開篇就精才豔豔，讓我眼前一亮，恢弘的設定，晦澀的氛圍。有個關於聶衛平的評價很適合大總管：五十步前天下無敵。之後嘛，沒有了……因為烽火特別擅長小故事塑造人物，所以小劇情往往很精彩，能描寫出特別讓人印象深刻的人物，總管長於人物細節雕琢，卻疏於故事大局設計，往往靈感耗盡，小說就難以為繼，為確保作品品質，不得不太監。哪怕擼管，也要擼得文藝，擼得風雅。烽火每本書，都有種溫潤的風雅，哪怕是裝逼，也帶著種高雅的味道。偶爾在壓抑的時候，還會想到陳二狗一書中，那種人如怒犬般拼搏的驕傲。",positive
